image_path,au_vector
/content/drive/MyDrive/AffectNet/Train/sad/image_002242.jpg,"[0.54, 0.0, 0.0, 0.19, 0.17, 0.93, 0.34, 0.33, 0.24, 0.26, 0.32, 1.57, 0.07, 0.0, 0.11, 0.27, 0.19, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002243.jpg,"[0.88, 0.0, 0.08, 0.1, 0.17, 0.25, 0.32, 0.55, 0.56, 0.5, 0.21, 1.68, 0.0, 0.09, 0.05, 0.77, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002244.jpg,"[0.34, 0.0, 0.65, 0.1, 0.02, 0.24, 0.32, 0.41, 0.32, 0.24, 0.0, 1.48, 0.11, 0.09, 0.29, 1.37, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002245.jpg,"[0.34, 0.0, 0.65, 0.0, 0.03, 0.24, 0.0, 0.68, 0.78, 0.74, 0.0, 1.24, 0.11, 0.09, 0.81, 1.47, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002246.jpg,"[0.69, 0.06, 0.57, 0.0, 0.11, 1.17, 0.0, 0.46, 0.51, 0.5, 0.09, 0.98, 0.11, 0.0, 1.01, 1.08, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002247.jpg,"[1.36, 0.15, 0.08, 0.0, 0.17, 1.15, 0.0, 0.65, 0.72, 1.48, 0.09, 0.69, 0.32, 0.0, 0.93, 0.69, 0.08, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002248.jpg,"[1.36, 0.15, 0.08, 0.0, 0.65, 2.15, 0.52, 0.74, 0.27, 0.99, 0.09, 0.69, 0.32, 0.0, 1.08, 0.77, 0.08, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002249.jpg,"[0.67, 0.09, 0.08, 0.0, 0.56, 1.43, 0.52, 0.79, 0.21, 0.99, 0.0, 0.12, 0.32, 0.0, 0.88, 0.8, 0.19, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002250.jpg,"[0.0, 0.0, 0.0, 0.0, 0.51, 1.2, 0.52, 0.46, 0.0, 0.0, 0.35, 1.07, 0.0, 0.0, 0.72, 0.59, 0.11, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002251.jpg,"[0.15, 0.0, 0.71, 0.0, 0.56, 0.72, 0.0, 0.76, 0.5, 0.23, 0.35, 1.65, 0.0, 0.0, 0.0, 0.38, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002252.jpg,"[0.15, 0.0, 1.05, 0.0, 0.56, 0.99, 0.0, 0.71, 0.5, 0.23, 0.64, 2.24, 0.0, 0.37, 0.0, 0.44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002253.jpg,"[0.15, 0.0, 1.27, 0.0, 0.53, 0.99, 0.0, 0.66, 0.5, 0.23, 0.29, 1.46, 0.0, 0.37, 0.03, 0.76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002254.jpg,"[0.0, 0.0, 0.56, 0.0, 0.02, 0.48, 0.0, 0.32, 0.0, 0.0, 0.6, 1.87, 0.01, 0.53, 0.03, 0.52, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002255.jpg,"[0.0, 0.0, 0.25, 0.0, 0.08, 0.0, 0.0, 0.32, 0.0, 0.0, 0.46, 1.25, 0.54, 0.16, 0.65, 1.07, 0.46, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002256.jpg,"[0.0, 0.0, 0.14, 0.0, 0.17, 0.38, 0.0, 0.32, 0.0, 0.31, 0.64, 1.47, 0.83, 0.33, 0.63, 0.88, 0.46, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002257.jpg,"[0.0, 0.0, 0.22, 0.06, 0.15, 0.38, 0.0, 0.0, 0.0, 0.31, 0.33, 1.54, 0.95, 0.88, 0.63, 1.81, 0.59, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002258.jpg,"[0.0, 0.15, 0.19, 0.06, 0.08, 0.38, 0.0, 0.0, 0.0, 0.31, 0.18, 1.54, 0.42, 0.88, 0.49, 1.38, 0.13, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002259.jpg,"[0.02, 0.31, 0.13, 0.06, 0.0, 0.21, 0.0, 0.0, 0.17, 0.0, 0.0, 1.59, 0.33, 0.71, 0.64, 1.69, 0.13, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002260.jpg,"[0.24, 0.6, 0.33, 0.0, 0.0, 0.25, 0.0, 0.0, 0.17, 0.0, 0.14, 1.2, 0.19, 0.0, 0.64, 0.87, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002261.jpg,"[0.97, 0.45, 0.64, 0.0, 0.0, 0.47, 0.0, 0.0, 0.22, 0.43, 0.14, 1.54, 0.56, 0.0, 0.15, 1.15, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002262.jpg,"[0.95, 0.29, 0.6, 0.0, 0.0, 0.26, 0.0, 0.15, 0.15, 0.68, 0.14, 1.61, 0.37, 0.0, 0.06, 1.31, 0.17, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002263.jpg,"[0.79, 0.0, 1.09, 0.0, 0.75, 1.67, 0.99, 0.47, 0.15, 1.07, 0.35, 1.65, 0.95, 0.07, 0.46, 1.2, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002264.jpg,"[0.06, 0.0, 0.84, 0.0, 0.75, 1.94, 1.53, 0.47, 0.09, 0.82, 1.01, 1.85, 0.58, 0.1, 0.46, 0.59, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002265.jpg,"[0.06, 0.0, 0.83, 0.0, 0.88, 2.14, 1.65, 0.42, 0.0, 0.57, 1.2, 2.47, 0.68, 0.1, 0.4, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002266.jpg,"[0.0, 0.0, 0.06, 0.0, 0.53, 1.12, 0.75, 0.43, 0.54, 1.08, 0.85, 2.59, 0.77, 0.49, 0.15, 0.28, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002267.jpg,"[0.25, 0.0, 0.37, 0.17, 0.53, 0.62, 0.22, 0.5, 0.54, 0.9, 0.95, 3.21, 0.77, 0.66, 0.15, 0.41, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002268.jpg,"[0.25, 0.0, 0.37, 0.17, 0.4, 0.42, 0.1, 0.39, 0.54, 0.9, 0.76, 1.98, 0.67, 0.66, 0.15, 0.41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002269.jpg,"[0.28, 0.0, 0.92, 0.17, 0.5, 0.92, 0.0, 0.3, 0.39, 0.29, 0.76, 1.29, 0.46, 0.2, 0.67, 0.96, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002270.jpg,"[0.08, 0.04, 0.55, 0.0, 0.84, 1.33, 0.0, 0.46, 0.49, 0.62, 0.02, 0.53, 0.55, 0.06, 1.04, 1.43, 0.12, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002271.jpg,"[0.15, 0.04, 0.73, 0.0, 0.84, 1.39, 0.0, 0.46, 0.49, 0.74, 0.32, 1.21, 0.55, 0.06, 1.04, 1.45, 0.12, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002272.jpg,"[0.13, 0.04, 0.28, 0.15, 0.33, 0.48, 0.0, 0.23, 0.1, 0.54, 0.32, 1.44, 0.09, 0.06, 0.4, 0.62, 0.02, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002273.jpg,"[0.07, 0.0, 0.28, 0.15, 0.17, 0.07, 0.29, 0.0, 0.0, 0.22, 0.75, 1.58, 0.0, 0.0, 0.12, 0.02, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002274.jpg,"[0.0, 0.0, 0.21, 0.15, 0.31, 0.0, 0.29, 0.2, 0.0, 0.09, 0.45, 1.44, 0.0, 0.0, 0.43, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002275.jpg,"[0.83, 0.64, 0.7, 0.0, 0.33, 0.0, 0.29, 0.7, 0.0, 0.0, 0.79, 1.73, 0.27, 0.0, 0.48, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002276.jpg,"[0.83, 0.64, 0.9, 0.0, 0.32, 0.0, 0.0, 0.98, 0.71, 0.0, 0.72, 1.86, 0.27, 0.14, 0.77, 0.19, 0.12, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002277.jpg,"[0.88, 0.64, 0.79, 0.0, 0.5, 0.0, 0.0, 0.81, 1.14, 0.0, 0.72, 1.96, 0.27, 0.27, 0.46, 0.19, 0.12, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002278.jpg,"[0.05, 0.0, 0.94, 0.0, 0.77, 0.36, 0.0, 0.3, 1.21, 0.0, 0.39, 1.52, 0.25, 0.27, 0.49, 0.69, 0.12, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002279.jpg,"[0.05, 0.0, 1.2, 0.0, 0.62, 0.36, 0.2, 0.24, 0.51, 0.0, 0.0, 0.85, 0.26, 0.13, 0.7, 1.11, 0.24, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002280.jpg,"[0.0, 0.0, 1.2, 0.0, 0.78, 1.54, 0.24, 0.42, 0.07, 0.04, 0.0, 0.82, 0.57, 0.11, 0.93, 1.88, 0.37, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002281.jpg,"[0.11, 0.0, 0.45, 0.0, 0.49, 1.18, 0.24, 0.79, 0.23, 0.47, 0.05, 1.61, 0.32, 0.26, 1.11, 1.92, 0.64, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002282.jpg,"[0.43, 0.0, 0.05, 0.0, 0.49, 1.67, 0.04, 0.61, 0.23, 0.47, 0.33, 2.33, 0.39, 0.26, 0.66, 1.57, 0.77, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002283.jpg,"[1.38, 0.0, 0.59, 0.0, 0.0, 0.96, 0.0, 0.41, 0.24, 0.43, 1.99, 1.71, 0.08, 0.14, 0.62, 0.8, 0.65, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002284.jpg,"[1.53, 0.0, 0.74, 0.0, 0.24, 1.61, 0.52, 0.05, 0.01, 0.0, 1.98, 0.72, 0.08, 0.0, 0.32, 0.34, 0.37, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002285.jpg,"[1.36, 0.26, 0.69, 0.11, 0.24, 1.12, 0.52, 0.0, 0.1, 0.0, 1.88, 0.63, 0.23, 0.23, 0.51, 0.83, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002286.jpg,"[0.96, 0.57, 0.15, 0.82, 0.24, 0.65, 0.52, 0.14, 0.2, 0.49, 0.21, 0.77, 0.23, 0.23, 1.06, 1.11, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002287.jpg,"[0.83, 0.57, 0.69, 0.82, 0.21, 0.66, 0.24, 0.45, 0.38, 1.32, 0.17, 1.46, 0.23, 0.23, 1.06, 1.35, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002288.jpg,"[0.67, 0.32, 0.69, 0.71, 0.38, 0.66, 0.54, 0.9, 0.38, 1.35, 0.22, 1.26, 0.0, 0.0, 1.06, 0.61, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002289.jpg,"[0.12, 0.0, 1.05, 0.0, 0.38, 0.66, 0.6, 1.1, 0.27, 1.07, 0.34, 1.98, 0.0, 0.07, 0.55, 0.48, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002290.jpg,"[0.0, 0.0, 0.36, 0.0, 0.17, 0.05, 0.36, 0.79, 0.08, 0.24, 0.34, 1.38, 0.0, 0.07, 0.55, 0.15, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002291.jpg,"[0.25, 0.3, 0.39, 0.16, 0.0, 0.05, 0.05, 0.51, 0.22, 0.21, 0.18, 1.37, 0.0, 0.15, 0.3, 0.69, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002292.jpg,"[0.25, 0.38, 0.04, 0.16, 0.09, 0.22, 0.0, 0.17, 0.39, 0.31, 0.06, 0.5, 0.3, 0.33, 0.08, 1.05, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002293.jpg,"[0.75, 0.38, 0.13, 0.59, 0.09, 0.17, 0.0, 0.17, 0.39, 0.31, 0.32, 1.18, 0.3, 0.33, 0.08, 1.47, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002294.jpg,"[0.69, 0.52, 0.1, 0.43, 0.88, 0.82, 0.08, 0.7, 0.44, 0.65, 0.26, 1.16, 0.96, 0.25, 0.0, 1.47, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002295.jpg,"[0.69, 0.44, 0.1, 0.43, 0.97, 0.65, 0.08, 0.77, 0.56, 0.34, 0.26, 1.46, 1.19, 0.0, 0.0, 1.27, 0.39, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002296.jpg,"[0.4, 0.45, 0.0, 0.0, 0.97, 0.65, 0.08, 0.77, 0.56, 0.47, 0.11, 1.58, 1.32, 0.06, 0.0, 1.35, 0.39, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002297.jpg,"[0.21, 0.01, 0.23, 0.0, 0.77, 0.5, 0.25, 0.45, 0.41, 0.2, 0.11, 1.53, 0.77, 0.06, 0.1, 1.02, 0.39, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002298.jpg,"[0.95, 0.32, 0.23, 0.34, 0.59, 0.5, 0.25, 0.57, 0.12, 0.22, 0.11, 1.22, 0.24, 0.06, 0.66, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002299.jpg,"[0.84, 0.36, 0.76, 0.38, 0.59, 0.5, 0.25, 0.57, 0.12, 0.08, 0.0, 0.48, 0.11, 0.01, 0.68, 0.5, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002300.jpg,"[1.08, 0.36, 0.53, 0.38, 0.0, 0.01, 0.0, 0.18, 0.25, 0.6, 0.08, 0.69, 0.01, 0.01, 0.61, 0.43, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002301.jpg,"[0.34, 0.04, 0.53, 0.04, 0.0, 0.01, 0.0, 0.0, 0.25, 0.58, 0.2, 1.02, 0.01, 0.01, 0.06, 0.15, 0.02, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002302.jpg,"[0.48, 0.71, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.25, 0.64, 0.2, 0.89, 0.01, 0.0, 0.04, 0.22, 1.03, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002303.jpg,"[0.55, 0.71, 0.0, 0.0, 0.15, 0.26, 0.0, 0.0, 0.0, 0.51, 0.37, 0.33, 0.01, 0.0, 0.3, 1.41, 1.32, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002304.jpg,"[0.55, 0.71, 0.12, 0.0, 0.15, 0.26, 0.02, 0.0, 0.03, 0.51, 0.25, 0.0, 0.7, 0.15, 0.28, 1.4, 1.3, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002305.jpg,"[0.52, 0.0, 0.76, 0.08, 0.44, 0.26, 0.02, 0.76, 0.25, 0.45, 0.25, 0.0, 0.81, 0.15, 1.28, 2.03, 0.49, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002306.jpg,"[0.62, 0.0, 0.8, 0.08, 0.3, 0.58, 0.02, 0.76, 0.25, 0.0, 0.0, 0.74, 0.8, 0.15, 1.0, 0.77, 0.2, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/sad/image_002307.jpg,"[0.69, 0.0, 0.68, 0.17, 0.3, 0.58, 0.0, 0.76, 0.26, 0.16, 0.0, 0.74, 0.11, 0.0, 1.07, 1.19, 0.23, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
